118		 -1.990560		 0.016100		 -1.974460
119		 -1.994255		 0.016071		 -1.978184
120		 -1.997916		 0.016042		 -1.981875
121		 -2.001543		 0.016012		 -1.985531
122		 -2.005137		 0.015983		 -1.989154
123		 -2.008697		 0.015954		 -1.992743
124		 -2.012224		 0.015925		 -1.996299
125		 -2.015718		 0.015896		 -1.999822
126		 -2.019179		 0.015867		 -2.003312
127		 -2.022608		 0.015838		 -2.006770
128		 -2.026005		 0.015810		 -2.010196
129		 -2.029371		 0.015781		 -2.013589
130		 -2.032704		 0.015752		 -2.016952
131		 -2.036007		 0.015724		 -2.020283
132		 -2.039278		 0.015696		 -2.023583
133		 -2.042519		 0.015667		 -2.026852
134		 -2.045729		 0.015639		 -2.030090
135		 -2.048909		 0.015611		 -2.033298
136		 -2.052059		 0.015582		 -2.036477
137		 -2.055179		 0.015554		 -2.039625
138		 -2.058270		 0.015526		 -2.042744
139		 -2.061331		 0.015498		 -2.045833
140		 -2.064364		 0.015471		 -2.048893
141		 -2.067367		 0.015443		 -2.051925
142		 -2.070342		 0.015415		 -2.054927
143		 -2.073289		 0.015387		 -2.057902
144		 -2.076208		 0.015360		 -2.060848
145		 -2.079099		 0.015332		 -2.063767
146		 -2.081962		 0.015305		 -2.066657
147		 -2.084798		 0.015277		 -2.069520
148		 -2.087606		 0.015250		 -2.072356
149		 -2.090388		 0.015223		 -2.075165
150		 -2.093143		 0.015196		 -2.077947
151		 -2.095871		 0.015168		 -2.080703
152		 -2.098574		 0.015141		 -2.083432
153		 -2.101250		 0.015114		 -2.086135
154		 -2.103900		 0.015087		 -2.088812
155		 -2.106524		 0.015061		 -2.091464
156		 -2.109123		 0.015034		 -2.094090
157		 -2.111697		 0.015007		 -2.096690
158		 -2.114246		 0.014980		 -2.099266
159		 -2.116770		 0.014954		 -2.101816
160		 -2.119270		 0.014927		 -2.104342
161		 -2.121745		 0.014901		 -2.106844
162		 -2.124195		 0.014874		 -2.109321
163		 -2.126622		 0.014848		 -2.111774
164		 -2.129025		 0.014822		 -2.114203
165		 -2.131404		 0.014796		 -2.116609
166		 -2.133760		 0.014769		 -2.118990
167		 -2.136092		 0.014743		 -2.121349
168		 -2.138402		 0.014717		 -2.123685
169		 -2.140689		 0.014691		 -2.125997
170		 -2.142952		 0.014665		 -2.128287
171		 -2.145194		 0.014640		 -2.130554
172		 -2.147413		 0.014614		 -2.132799
173		 -2.149610		 0.014588		 -2.135022
174		 -2.151785		 0.014563		 -2.137222
175		 -2.153938		 0.014537		 -2.139401
176		 -2.156070		 0.014511		 -2.141558
177		 -2.158180		 0.014486		 -2.143694
178		 -2.160269		 0.014461		 -2.145808
179		 -2.162337		 0.014435		 -2.147901
180		 -2.164383		 0.014410		 -2.149974
181		 -2.166410		 0.014385		 -2.152025
182		 -2.168415		 0.014360		 -2.154056
183		 -2.170400		 0.014335		 -2.156066
184		 -2.172365		 0.014309		 -2.158056
185		 -2.174310		 0.014285		 -2.160026
186		 -2.176235		 0.014260		 -2.161975
187		 -2.178140		 0.014235		 -2.163905
188		 -2.180026		 0.014210		 -2.165816
189		 -2.181892		 0.014185		 -2.167707
190		 -2.183739		 0.014161		 -2.169578
191		 -2.185567		 0.014136		 -2.171431
192		 -2.187375		 0.014111		 -2.173264
193		 -2.189165		 0.014087		 -2.175078
194		 -2.190936		 0.014062		 -2.176874
195		 -2.192689		 0.014038		 -2.178651
196		 -2.194424		 0.014014		 -2.180410
197		 -2.196140		 0.013989		 -2.182150
198		 -2.197838		 0.013965		 -2.183873
199		 -2.199518		 0.013941		 -2.185577
200		 -2.201180		 0.013917		 -2.187263
201		 -2.202825		 0.013893		 -2.188932
202		 -2.204452		 0.013869		 -2.190583
203		 -2.206062		 0.013845		 -2.192217
204		 -2.207655		 0.013821		 -2.193834
205		 -2.209231		 0.013797		 -2.195433
206		 -2.210789		 0.013774		 -2.197016
207		 -2.212331		 0.013750		 -2.198581
208		 -2.213856		 0.013726		 -2.200130
209		 -2.215365		 0.013703		 -2.201662
210		 -2.216857		 0.013679		 -2.203178
211		 -2.218333		 0.013656		 -2.204678
212		 -2.219793		 0.013632		 -2.206161
213		 -2.221237		 0.013609		 -2.207628
214		 -2.222665		 0.013586		 -2.209080
215		 -2.224077		 0.013562		 -2.210515
216		 -2.225474		 0.013539		 -2.211935
217		 -2.226855		 0.013516		 -2.213339
218		 -2.228221		 0.013493		 -2.214728
219		 -2.229572		 0.013470		 -2.216102
220		 -2.230907		 0.013447		 -2.217460
221		 -2.232227		 0.013424		 -2.218803
222		 -2.233533		 0.013401		 -2.220132
223		 -2.234824		 0.013378		 -2.221445
224		 -2.236100		 0.013355		 -2.222744
225		 -2.237361		 0.013333		 -2.224028
226		 -2.238608		 0.013310		 -2.225298
227		 -2.239841		 0.013287		 -2.226554
228		 -2.241060		 0.013265		 -2.227795
229		 -2.242265		 0.013242		 -2.229022
230		 -2.243455		 0.013220		 -2.230235
231		 -2.244632		 0.013198		 -2.231435
232		 -2.245795		 0.013175		 -2.232620
233		 -2.246945		 0.013153		 -2.233792
234		 -2.248081		 0.013131		 -2.234950
235		 -2.249203		 0.013108		 -2.236095
236		 -2.250312		 0.013086		 -2.237226
237		 -2.251409		 0.013064		 -2.238344
238		 -2.252492		 0.013042		 -2.239449
239		 -2.253562		 0.013020		 -2.240541
240		 -2.254619		 0.012998		 -2.241621
241		 -2.255663		 0.012976		 -2.242687
242		 -2.256695		 0.012954		 -2.243740
243		 -2.257714		 0.012933		 -2.244781
244		 -2.258721		 0.012911		 -2.245810
245		 -2.259715		 0.012889		 -2.246826
246		 -2.260697		 0.012868		 -2.247830
247		 -2.261667		 0.012846		 -2.248821
248		 -2.262625		 0.012824		 -2.249800
249		 -2.263571		 0.012803		 -2.250768
250		 -2.264505		 0.012781		 -2.251723
251		 -2.265427		 0.012760		 -2.252667
252		 -2.266337		 0.012739		 -2.253599
253		 -2.267236		 0.012717		 -2.254519
254		 -2.268124		 0.012696		 -2.255428
255		 -2.269000		 0.012675		 -2.256325
256		 -2.269864		 0.012654		 -2.257211
257		 -2.270718		 0.012633		 -2.258085
258		 -2.271560		 0.012612		 -2.258949
259		 -2.272392		 0.012591		 -2.259801
260		 -2.273212		 0.012570		 -2.260642
261		 -2.274021		 0.012549		 -2.261473
262		 -2.274820		 0.012528		 -2.262292
263		 -2.275608		 0.012507		 -2.263101
264		 -2.276386		 0.012486		 -2.263899
265		 -2.277152		 0.012465		 -2.264687
266		 -2.277909		 0.012445		 -2.265464
267		 -2.278655		 0.012424		 -2.266231
268		 -2.279391		 0.012404		 -2.266987
269		 -2.280116		 0.012383		 -2.267733
270		 -2.280832		 0.012362		 -2.268469
271		 -2.281537		 0.012342		 -2.269195
272		 -2.282233		 0.012322		 -2.269911
273		 -2.282919		 0.012301		 -2.270617
274		 -2.283594		 0.012281		 -2.271314
275		 -2.284261		 0.012261		 -2.272000
276		 -2.284917		 0.012240		 -2.272677
277		 -2.285564		 0.012220		 -2.273344
278		 -2.286202		 0.012200		 -2.274002
279		 -2.286830		 0.012180		 -2.274650
280		 -2.287449		 0.012160		 -2.275289
281		 -2.288058		 0.012140		 -2.275918
282		 -2.288659		 0.012120		 -2.276539
283		 -2.289250		 0.012100		 -2.277150
284		 -2.289832		 0.012080		 -2.277752
285		 -2.290406		 0.012060		 -2.278345
286		 -2.290970		 0.012041		 -2.278929
287		 -2.291526		 0.012021		 -2.279505
288		 -2.292073		 0.012001		 -2.280071
289		 -2.292611		 0.011981		 -2.280629
290		 -2.293140		 0.011962		 -2.281178
291		 -2.293661		 0.011942		 -2.281719
292		 -2.294174		 0.011923		 -2.282251
293		 -2.294678		 0.011903		 -2.282775
294		 -2.295174		 0.011884		 -2.283290
295		 -2.295662		 0.011864		 -2.283797
296		 -2.296141		 0.011845		 -2.284296
297		 -2.296613		 0.011826		 -2.284787
298		 -2.297076		 0.011807		 -2.285269
299		 -2.297531		 0.011787		 -2.285744
300		 -2.297979		 0.011768		 -2.286210
301		 -2.298418		 0.011749		 -2.286669
302		 -2.298850		 0.011730		 -2.287120
303		 -2.299274		 0.011711		 -2.287563
304		 -2.299690		 0.011692		 -2.287998
305		 -2.300099		 0.011673		 -2.288426
306		 -2.300500		 0.011654		 -2.288846
307		 -2.300893		 0.011635		 -2.289258
308		 -2.301280		 0.011616		 -2.289663
309		 -2.301658		 0.011597		 -2.290061
310		 -2.302030		 0.011579		 -2.290451
311		 -2.302394		 0.011560		 -2.290834
312		 -2.302751		 0.011541		 -2.291210
313		 -2.303101		 0.011523		 -2.291579
314		 -2.303444		 0.011504		 -2.291940
315		 -2.303780		 0.011485		 -2.292295
316		 -2.304109		 0.011467		 -2.292642
317		 -2.304431		 0.011448		 -2.292982
318		 -2.304746		 0.011430		 -2.293316
319		 -2.305054		 0.011412		 -2.293643
320		 -2.305356		 0.011393		 -2.293963
321		 -2.305651		 0.011375		 -2.294276
322		 -2.305939		 0.011357		 -2.294582
323		 -2.306221		 0.011338		 -2.294882
324		 -2.306496		 0.011320		 -2.295176
325		 -2.306765		 0.011302		 -2.295463
326		 -2.307027		 0.011284		 -2.295743
327		 -2.307283		 0.011266		 -2.296017
328		 -2.307533		 0.011248		 -2.296285
329		 -2.307776		 0.011230		 -2.296546
330		 -2.308013		 0.011212		 -2.296801
331		 -2.308244		 0.011194		 -2.297050
332		 -2.308469		 0.011176		 -2.297293
333		 -2.308688		 0.011158		 -2.297530
334		 -2.308901		 0.011140		 -2.297761
335		 -2.309108		 0.011122		 -2.297985
336		 -2.309309		 0.011105		 -2.298204
337		 -2.309504		 0.011087		 -2.298417
338		 -2.309693		 0.011069		 -2.298624
339		 -2.309876		 0.011052		 -2.298825
340		 -2.310054		 0.011034		 -2.299020
341		 -2.310226		 0.011016		 -2.299210
342		 -2.310393		 0.010999		 -2.299394
343		 -2.310554		 0.010981		 -2.299572
344		 -2.310709		 0.010964		 -2.299745
345		 -2.310859		 0.010947		 -2.299913
346		 -2.311004		 0.010929		 -2.300074
347		 -2.311143		 0.010912		 -2.300231
348		 -2.311277		 0.010895		 -2.300382
349		 -2.311405		 0.010877		 -2.300528
350		 -2.311528		 0.010860		 -2.300668
351		 -2.311646		 0.010843		 -2.300803
352		 -2.311759		 0.010826		 -2.300933
353		 -2.311866		 0.010809		 -2.301058
354		 -2.311969		 0.010792		 -2.301177
355		 -2.312066		 0.010775		 -2.301292
356		 -2.312159		 0.010758		 -2.301401
357		 -2.312246		 0.010741		 -2.301506
358		 -2.312329		 0.010724		 -2.301605
359		 -2.312407		 0.010707		 -2.301700
360		 -2.312480		 0.010690		 -2.301790
361		 -2.312548		 0.010673		 -2.301875
362		 -2.312611		 0.010656		 -2.301955
363		 -2.312669		 0.010640		 -2.302030
364		 -2.312723		 0.010623		 -2.302101
365		 -2.312773		 0.010606		 -2.302166
366		 -2.312817		 0.010589		 -2.302228
367		 -2.312857		 0.010573		 -2.302284
368		 -2.312893		 0.010556		 -2.302337
369		 -2.312924		 0.010540		 -2.302384
370		 -2.312950		 0.010523		 -2.302427
371		 -2.312973		 0.010507		 -2.302466
372		 -2.312990		 0.010490		 -2.302500
373		 -2.313004		 0.010474		 -2.302530
374		 -2.313013		 0.010458		 -2.302556
375		 -2.313018		 0.010441		 -2.302577
376		 -2.313019		 0.010425		 -2.302594
377		 -2.313015		 0.010409		 -2.302606
378		 -2.313007		 0.010392		 -2.302615
379		 -2.312995		 0.010376		 -2.302619
380		 -2.312979		 0.010360		 -2.302619
381		 -2.312959		 0.010344		 -2.302616
382		 -2.312935		 0.010328		 -2.302608
383		 -2.312907		 0.010312		 -2.302596
384		 -2.312875		 0.010296		 -2.302580
385		 -2.312839		 0.010280		 -2.302560
386		 -2.312800		 0.010264		 -2.302536
387		 -2.312756		 0.010248		 -2.302508
388		 -2.312709		 0.010232		 -2.302477
389		 -2.312657		 0.010216		 -2.302441
390		 -2.312602		 0.010200		 -2.302402
391		 -2.312543		 0.010184		 -2.302359
392		 -2.312481		 0.010169		 -2.302313
393		 -2.312415		 0.010153		 -2.302262
394		 -2.312345		 0.010137		 -2.302208
395		 -2.312272		 0.010121		 -2.302150
396		 -2.312195		 0.010106		 -2.302089
397		 -2.312114		 0.010090		 -2.302024
398		 -2.312030		 0.010075		 -2.301956
399		 -2.311943		 0.010059		 -2.301884
400		 -2.311852		 0.010043		 -2.301809
401		 -2.311758		 0.010028		 -2.301730
402		 -2.311660		 0.010013		 -2.301648
403		 -2.311559		 0.009997		 -2.301562
404		 -2.311455		 0.009982		 -2.301473
405		 -2.311347		 0.009966		 -2.301381
406		 -2.311236		 0.009951		 -2.301285
407		 -2.311122		 0.009936		 -2.301186
408		 -2.311004		 0.009920		 -2.301084
409		 -2.310884		 0.009905		 -2.300978
410		 -2.310760		 0.009890		 -2.300870
411		 -2.310633		 0.009875		 -2.300758
412		 -2.310503		 0.009860		 -2.300643
413		 -2.310370		 0.009845		 -2.300525
414		 -2.310234		 0.009830		 -2.300404
415		 -2.310094		 0.009814		 -2.300280
416		 -2.309952		 0.009799		 -2.300153
417		 -2.309807		 0.009784		 -2.300023
418		 -2.309659		 0.009770		 -2.299889
419		 -2.309508		 0.009755		 -2.299753
420		 -2.309354		 0.009740		 -2.299614
421		 -2.309197		 0.009725		 -2.299472
422		 -2.309038		 0.009710		 -2.299328
423		 -2.308875		 0.009695		 -2.299180
424		 -2.308710		 0.009680		 -2.299029
425		 -2.308542		 0.009666		 -2.298876
426		 -2.308371		 0.009651		 -2.298720
427		 -2.308197		 0.009636		 -2.298561
428		 -2.308021		 0.009622		 -2.298400
429		 -2.307842		 0.009607		 -2.298235
430		 -2.307661		 0.009592		 -2.298069
431		 -2.307477		 0.009578		 -2.297899
432		 -2.307290		 0.009563		 -2.297727
433		 -2.307101		 0.009549		 -2.297552
434		 -2.306909		 0.009534		 -2.297375
435		 -2.306714		 0.009520		 -2.297195
436		 -2.306518		 0.009505		 -2.297012
437		 -2.306318		 0.009491		 -2.296827
438		 -2.306116		 0.009477		 -2.296640
439		 -2.305912		 0.009462		 -2.296450
440		 -2.305705		 0.009448		 -2.296257
441		 -2.305496		 0.009434		 -2.296062
442		 -2.305285		 0.009419		 -2.295865
443		 -2.305071		 0.009405		 -2.295666
444		 -2.304855		 0.009391		 -2.295464
445		 -2.304636		 0.009377		 -2.295259
446		 -2.304415		 0.009363		 -2.295053
447		 -2.304192		 0.009349		 -2.294844
448		 -2.303967		 0.009335		 -2.294632
449		 -2.303739		 0.009320		 -2.294419
450		 -2.303510		 0.009306		 -2.294203
451		 -2.303278		 0.009292		 -2.293985
452		 -2.303044		 0.009278		 -2.293765
453		 -2.302807		 0.009265		 -2.293543
454		 -2.302569		 0.009251		 -2.293318
455		 -2.302329		 0.009237		 -2.293092
456		 -2.302086		 0.009223		 -2.292863
457		 -2.301841		 0.009209		 -2.292632
458		 -2.301595		 0.009195		 -2.292399
459		 -2.301346		 0.009181		 -2.292165
460		 -2.301095		 0.009168		 -2.291928
461		 -2.300843		 0.009154		 -2.291689
462		 -2.300588		 0.009140		 -2.291448
463		 -2.300331		 0.009127		 -2.291205
464		 -2.300073		 0.009113		 -2.290960
465		 -2.299812		 0.009099		 -2.290713
466		 -2.299550		 0.009086		 -2.290464
467		 -2.299286		 0.009072		 -2.290213
468		 -2.299020		 0.009059		 -2.289961
469		 -2.298752		 0.009045		 -2.289706
470		 -2.298482		 0.009032		 -2.289450
471		 -2.298210		 0.009018		 -2.289192
472		 -2.297937		 0.009005		 -2.288932
473		 -2.297662		 0.008991		 -2.288670
474		 -2.297385		 0.008978		 -2.288407
475		 -2.297106		 0.008965		 -2.288141
476		 -2.296826		 0.008951		 -2.287874
477		 -2.296544		 0.008938		 -2.287606
478		 -2.296260		 0.008925		 -2.287335
479		 -2.295975		 0.008912		 -2.287063
480		 -2.295687		 0.008898		 -2.286789
481		 -2.295399		 0.008885		 -2.286514
482		 -2.295108		 0.008872		 -2.286236
483		 -2.294816		 0.008859		 -2.285957
484		 -2.294523		 0.008846		 -2.285677
485		 -2.294228		 0.008833		 -2.285395
486		 -2.293931		 0.008820		 -2.285111
487		 -2.293633		 0.008807		 -2.284826
488		 -2.293333		 0.008794		 -2.284539
489		 -2.293032		 0.008781		 -2.284251
490		 -2.292729		 0.008768		 -2.283961
491		 -2.292425		 0.008755		 -2.283670
492		 -2.292119		 0.008742		 -2.283377
493		 -2.291812		 0.008729		 -2.283083
494		 -2.291503		 0.008716		 -2.282787
495		 -2.291193		 0.008703		 -2.282490
496		 -2.290881		 0.008690		 -2.282191
497		 -2.290569		 0.008678		 -2.281891
498		 -2.290254		 0.008665		 -2.281590
499		 -2.289939		 0.008652		 -2.281287
